Company Sales Performance Report & Forecast Data,,,,,,,,,,
Confidential - Internal Use Only,,,,,,,,,,
Generated on: 2026-07-16,,,,,,,,,,
,,,,,,,,,,
Order ID,Order_Date,Customer Name,Region ,Product Category,Revenue ($),Quantity,Status,Blank_Column_1,Blank_Column_2,Blank_Column_3
ORD-01070,28-03-2024,nan,North,Office Supplies   ,0.0,29,Cancelled,nan,,nan
ORD-01905,16-11-2023,Aakash Bhat,South,Electronics   ,13466.28,5,Active,nan,,nan
ORD-02130,07-08-2024,Varun Naik,North,Office Supplies   ,0.0,19, Returned,nan,,nan
ORD-02198,08-03-2024,Rohan Mehta,South,Electronics,33454.13,4,Active,nan,,nan
ORD-02024,29-07-2023,Pooja Iyer,North,Electronics,0.0,4,Cancelled,nan,,nan
ORD-02026,27-11-2024,Kiran Nambiar,West,Electronics   ,17278.37,4, Active,nan,,nan
ORD-01097,14-03-2024,Harsh Shah,East,Electronics,38351.24,nan,Active,nan,,nan
ORD-02489,04-06-2024,Pooja Iyer,North,Office Supplies   ,2413.67,22,Active,nan,,nan
ORD-02440,09-01-2024,Pooja Iyer,North,Office Supplies,2088.18,4,Active,nan,,nan
ORD-01801,2024/07/25,  Sunita Menon  ,East,Office Supplies,251.14,20,Active,nan,,nan
ORD-01817,20-03-2024,  Sunita Menon  ,East,Electronics   ,0.0,2,Returned,nan,,nan
ORD-02505,15-03-2024,Geeta Pandey,  West ,Office Supplies,0.0,nan,Active,nan,,nan
ORD-01942,24-02-2023,Gaurav Mishra,  South ,Electronics   ,21524.0,5,Active,nan,,nan
ORD-02107,20-12-2023,Smita Patil,East,Electronics,30026.81,2,Active,nan,,nan
ORD-01147,2024-02-31,Yash Agarwal,North,Furniture,NA,3, Active,nan,,nan
ORD-01016,14-03-2024,Nidhi Bhatt,South,Electronics,44881.8,2,Active,nan,,nan
ORD-02224,18-06-2023,  Kiran Nambiar  ,North,Office Supplies   ,3232.69,5, Active,nan,,nan
ORD-01926,30-07-2023,  Lakshmi Venkat  ,North,Office Supplies,1100.7,30,Active,nan,,nan
ORD-02294,11-09-2023,Sneha Gupta,  East ,Furniture,"$15,035.56",6,Active,nan,,nan
ORD-01643,nan,Ananya Sharma,North,Electronics   ,28228.83,4,Active,nan,,nan
ORD-01581,04-06-2023,Pooja Iyer,North,Furniture   ,7542.7,8,Active,nan,,nan
ORD-02135,26-04-2023,Lakshmi Venkat,North,Furniture,"$12,384.47",5,Active,nan,,nan
ORD-01077,29-03-2024,Sarita Bansal,West,Office Supplies   ,1522.26,unknown,nan,nan,,nan
ORD-02312,2024/09/30,Aakash Bhat,South,Office Supplies,2700.8,27,Active,nan,,nan
ORD-01626,2024-02-31,Neha Tiwari,  North ,Furniture,0.0,4,Cancelled,nan,,nan
ORD-01214,22-06-2023,Kavya Nair,North,Electronics   ,nan,2,Returned,nan,,nan
ORD-01245,21-05-2023,Priya Patel,  East ,Furniture,NA,3,Returned,nan,,nan
ORD-01397,10-05-2024,Kavya Nair,North,Electronics,32663.76,4,Active,nan,,nan
ORD-01700,06-07-2023,Sarita Bansal,  West ,Furniture,3268.67,6,Active,nan,,nan
ORD-01793,15-10-2024,Varun Naik,North,Electronics,39825.61,5,Active,nan,,nan
ORD-01730,27-02-2024,Smita Patil,East,Electronics,31776.18,five,Active,nan,,nan
ORD-01041,2024-02-31,Varun Naik,North,Electronics,0.0,1, Cancelled,nan,,nan
ORD-01442,2024/10/10,Arjun Reddy,nan,Office Supplies,1009.88,30,Active,nan,,nan
ORD-01639,30-11-2024,Meena Krishnan,  North ,Electronics,"$31,324.29",3,Active,nan,,nan
ORD-01369,22-06-2023,nan,East,Office Supplies,"$1,935.58",nan,Active,nan,,nan
ORD-02261,22-02-2024,Deepa Pillai,East,Electronics,2000.97,1,nan,nan,,nan
ORD-02163,30-04-2023,Lakshmi Venkat,  South ,Furniture,0.0,nan,Returned,nan,,nan
ORD-01135,25-05-2024,Yash Agarwal,North,Electronics   ,12603.89,2,Active,nan,,nan
ORD-01805,19-04-2023,nan,  North ,Furniture,NA,7,Active,nan,,nan
ORD-02305,09-06-2024,Smita Patil,East,Office Supplies   ,2725.46,5,Active,nan,,nan
ORD-01350,2023/02/15,Rajesh Choudhury,  South ,Office Supplies   ,$0.00,28,Returned,nan,,nan
ORD-01891,23-10-2024,Pooja Iyer,  North ,Office Supplies   ,1639.13,28,Active,nan,,nan
ORD-01536,29-04-2023,nan,  West ,Furniture,8957.01,5,Active,nan,,nan
ORD-01668,04-08-2023,Smita Patil,East,Office Supplies   ,2987.53,5,Active,nan,,nan
ORD-02410,09-08-2024,  Smita Patil  ,East,Furniture,0.0,7,Cancelled,nan,,nan
ORD-01747,20-11-2023,Geeta Pandey,West,Office Supplies,3011.83,2,Active,nan,,nan
ORD-02501,15-03-2024,Priya Patel,  South ,Furniture,0.0,0, Active,nan,,nan
ORD-01514,21-01-2023,Asha Kulkarni,South,Furniture   ,16546.76,4, Active,nan,,nan
ORD-01165,01-03-2024,  Sanjay Joshi  ,nan,Office Supplies,3073.79,12, Active,nan,,nan
ORD-01898,07-04-2024,Vivek Chopra,West,Furniture   ,3397.73,nan,Active,nan,,nan
ORD-02098,09-07-2024,Gaurav Mishra,South,Office Supplies,1935.84,25,Active,nan,,nan
ORD-01145,25-02-2024,Priya Patel,East,Furniture,12782.53,7, Active,nan,,nan
ORD-01670,2024/08/03,Vikram Singh,  West ,Office Supplies,1641.36,18,Active,nan,,nan
ORD-01698,08-11-2024,Tara Saxena,East,Electronics,20654.79,4,Active,nan,,nan
ORD-01918,15-02-2024,Nidhi Bhatt,  South ,Office Supplies,890.73,6, Active,nan,,nan
ORD-01182,14-05-2023,Dev Mathur,East,Electronics,5658.74,1,nan,nan,,nan
ORD-02291,04-04-2024,Lakshmi Venkat,nan,Furniture   ,0.0,1,Cancelled,nan,,nan
ORD-01736,07-01-2023,Dev Mathur,  East ,Furniture,6870.18,6,Active,nan,,nan
ORD-02078,24-08-2024,nan,North,Furniture,0.0,3,Returned,nan,,nan
ORD-01641,24-10-2024,Padma Subramaniam,West,Office Supplies   ,0.0,26.5,Cancelled,nan,,nan
ORD-02470,08-09-2024,Padma Subramaniam,West,Furniture,5209.9,7,nan,nan,,nan
ORD-02475,Not Available,nan,  South ,Electronics   ,4226.59,1, Active,nan,,nan
ORD-01699,24-06-2023,Riya Malhotra,East,Office Supplies   ,0.0,19,Returned,nan,,nan
ORD-01156,19-09-2023,Ananya Sharma,North,Furniture,16251.41,3, Active,nan,,nan
ORD-01166,2024/05/28,  Nikhil Desai  ,  South ,Furniture,"$16,478.67",8, Active,nan,,nan
ORD-01298,29-07-2024,Neha Tiwari,North,Furniture,0.0,8,Returned,nan,,nan
ORD-01039,14-07-2023,Tara Saxena,East,Electronics,26399.77,5, Active,nan,,nan
ORD-02445,2023/12/08,Amit Kumar,South,Electronics,$0.00,2,Cancelled,nan,,nan
ORD-01094,15-11-2023,Sneha Gupta,  East ,Furniture,"$10,491.60",7, Active,nan,,nan
ORD-01601,16-11-2024,Geeta Pandey,West,Electronics,0.0,1,Cancelled,nan,,nan
ORD-02022,08-01-2024,Vikram Singh,West,Furniture,8536.75,1, Active,nan,,nan
ORD-01392,17-03-2024,Yash Agarwal,North,Office Supplies   ,1457.75,1,Active,nan,,nan
ORD-01816,19-10-2024,Vivek Chopra,  West ,Electronics   ,35281.39,3,nan,nan,,nan
ORD-01602,14-04-2023,Meena Krishnan,North,Furniture,17799.39,5,Active,nan,,nan
ORD-02220,30-09-2023,Harsh Shah,West,Furniture   ,6683.39,4,nan,nan,,nan
ORD-02335,2024/11/30,Nikhil Desai,South,Office Supplies   ,0.0,28,Returned,nan,,nan
ORD-01794,27-09-2024,Suresh Rao,West,Electronics,29896.39,5, Active,nan,,nan
ORD-01827,02-11-2024,Rohan Mehta,South,Electronics   ,44454.21,5,Active,nan,,nan
ORD-01515,15-12-2023,Sanjay Joshi,West,Furniture,1354.14,3,Active,nan,,nan
ORD-01104,13-06-2024,Neha Tiwari,North,Office Supplies,0.0,nan,Returned,nan,,nan
ORD-01516,22-12-2024,Amit Kumar,South,Office Supplies,3019.31,nan, Active,nan,,nan
ORD-01760,28-03-2023,Divya Kaur,North,Electronics,33401.62,unknown,Active,nan,,nan
ORD-02358,18-03-2024,Bhavna Dubey,South,Office Supplies   ,682.88,19,Active,nan,,nan
ORD-02257,23-12-2024,Nidhi Bhatt,South,Office Supplies   ,2143.65,13,Active,nan,,nan
ORD-01340,26-07-2024,Bhavna Dubey,South,Furniture,13102.06,7, Active,nan,,nan
ORD-01100,29-08-2024,nan,South,Electronics,"$37,518.31",1,Active,nan,,nan
ORD-02043,13-07-2024,Varun Naik,North,Office Supplies,"$1,069.67",29,Active,nan,,nan
ORD-01720,19-07-2023,Priya Patel,East,Office Supplies,1829.56,8,Active,nan,,nan
ORD-01133,01-04-2023,Lakshmi Venkat,North,Electronics   ,"$43,682.16",4,Active,nan,,nan
ORD-02150,24-10-2024,Sarita Bansal,  West ,Electronics,43856.44,2, Active,nan,,nan
ORD-01744,06-04-2024,Sanjay Joshi,  West ,Office Supplies,2416.74,27,Active,nan,,nan
ORD-01401,18-11-2023,Sanjay Joshi,West,Furniture,"$5,458.63",8,Active,nan,,nan
ORD-01939,2024/08/17,Manish Srivastava,  East ,Electronics   ,0.0,5,Returned,nan,,nan
ORD-01944,03-09-2024,Vivek Chopra,  West ,Office Supplies,948.53,21,Active,nan,,nan
ORD-02199,27-04-2024,Rohan Mehta,South,Office Supplies,887.07,10,Active,nan,,nan
ORD-01513,13-11-2023,Sanjay Joshi,West,Electronics   ,3282.62,5,Active,nan,,nan
ORD-01408,15-10-2024,nan,South,Electronics,29865.99,3,Active,nan,,nan
ORD-02056,04-08-2024,Pooja Iyer,North,Furniture,5423.5,8,Active,nan,,nan
ORD-01770,23-10-2024,Divya Kaur,North,Electronics,12423.73,4, Active,nan,,nan
ORD-01366,30-05-2023,  Rohan Mehta  ,  South ,Office Supplies,2048.04,14,Active,nan,,nan
ORD-01009,24-10-2023,Arjun Reddy,South,Electronics,"$17,601.58",4,Active,nan,,nan
ORD-01962,03-11-2024,Aakash Bhat,South,Office Supplies,470.18,4,Active,nan,,nan
ORD-01096,05-11-2023,Tarun Mukerjee,East,Office Supplies,NA,12,Active,nan,,nan
ORD-01323,08-02-2023,Sanjay Joshi,West,Electronics   ,nan,1, Active,nan,,nan
ORD-02174,07-06-2023,  Rohan Mehta  ,South,Office Supplies,2325.41,15, Active,nan,,nan
ORD-01047,10-07-2024,nan,  West ,Office Supplies,1874.85,22,Active,nan,,nan
ORD-01496,23-07-2024,Padma Subramaniam,West,Furniture,2103.76,3,Active,nan,,nan
ORD-02255,06-08-2024,Asha Kulkarni,  South ,Furniture,9196.71,1, Active,nan,,nan
ORD-02159,24-07-2024,Vikram Singh,South,Furniture,16375.61,1,Active,nan,,nan
ORD-01046,16-05-2023,Smita Patil,East,Electronics   ,"$17,133.10",2,Active,nan,,nan
ORD-01579,24-02-2023,Nidhi Bhatt,South,Office Supplies   ,295.69,29, Active,nan,,nan
ORD-01584,12-06-2023,  Geeta Pandey  ,West,Electronics   ,NA,4,Active,nan,,nan
ORD-01088,2024-02-31,Vikram Singh,West,Furniture   ,4046.39,6, Active,nan,,nan
ORD-01276,27-01-2023,Harsh Shah,West,Furniture   ,8573.08,3,Active,nan,,nan
ORD-02384,25-05-2024,Tara Saxena,East,Furniture,3917.62,unknown,Active,nan,,nan
ORD-01034,31-10-2024,Sneha Gupta,East,Electronics   ,11790.61,2,Active,nan,,nan
ORD-01952,nan,Smita Patil,  East ,Electronics,3121.53,4,Active,nan,,nan
ORD-02115,01-10-2024,Arjun Reddy,South,Office Supplies,$376.83,11,Active,nan,,nan
ORD-02417,31-01-2023,Nidhi Bhatt,South,Furniture,12208.64,2,Active,nan,,nan
ORD-01565,29-11-2024,  Ananya Sharma  ,North,Electronics   ,29413.82,nan,Active,nan,,nan
ORD-01193,04-12-2024,Manish Srivastava,North,Electronics   ,19888.94,3.5, Active,nan,,nan
ORD-02256,05-11-2024,Dev Mathur,East,Electronics,12953.34,2,Active,nan,,nan
ORD-02225,2023/03/01,Asha Kulkarni,South,Furniture,0.0,5,Cancelled,nan,,nan
ORD-01775,10-07-2023,Sneha Gupta,East,Electronics,32411.66,1,Active,nan,,nan
ORD-01012,17-10-2024,Padma Subramaniam,  West ,Furniture   ,15218.48,1,Active,nan,,nan
ORD-01612,13-08-2024,Ajay Rastogi,  North ,Office Supplies,3062.35,17,Active,nan,,nan
ORD-02338,2023/08/22,  Riya Malhotra  ,  East ,Electronics,21770.17,5,Active,nan,,nan
ORD-01067,17-02-2024,  Tara Saxena  ,East,Electronics,0.0,4,Cancelled,nan,,nan
ORD-01110,10-05-2024,Nikhil Desai,South,Office Supplies,2108.93,4,Active,nan,,nan
ORD-01555,18-05-2023,  Vivek Chopra  ,West,Furniture,14000.35,6,Active,nan,,nan
ORD-01167,2024-02-31,Rahul Verma,  West ,Electronics   ,0.0,2, Cancelled,nan,,nan
ORD-01289,28-07-2023,Gaurav Mishra,  South ,Furniture,0.0,6, Cancelled,nan,,nan
ORD-01246,23-12-2024,Manish Srivastava,East,Electronics   ,40838.9,1,Active,nan,,nan
ORD-01029,21-07-2024,Riya Malhotra,East,Electronics,3937.89,1,Active,nan,,nan
ORD-01344,24-03-2023,Dev Mathur,East,Furniture,2399.81,7,Active,nan,,nan
ORD-01867,25-12-2024,Divya Kaur,North,Office Supplies,2161.65,6.5,Active,nan,,nan
ORD-01798,19-10-2024,Divya Kaur,  North ,Office Supplies,2202.7,19.5,Active,nan,,nan
ORD-02143,09-03-2023,Smita Patil,East,Office Supplies,2856.33,24.5,Active,nan,,nan
ORD-02146,24-04-2023,Deepa Pillai,East,Office Supplies,3395.34,27, Active,nan,,nan
ORD-02001,17-04-2023,  Vikram Singh  ,West,Electronics   ,7785.62,1,Active,nan,,nan
ORD-02425,28-02-2024,Neha Tiwari,  East ,Electronics,0.0,1,Cancelled,nan,,nan
ORD-01112,16-02-2023,Vikram Singh,West,Office Supplies,0.0,21,Returned,nan,,nan
ORD-01277,30-03-2023,Kavya Nair,  North ,Office Supplies,2530.1,nan, Active,nan,,nan
ORD-01200,26-12-2023,Ananya Sharma,North,Electronics,25831.39,4, Active,nan,,nan
ORD-02422,2023/04/13,  Ananya Sharma  ,North,Office Supplies   ,1436.24,27,Active,nan,,nan
ORD-01663,nan,Varun Naik,North,Office Supplies,1089.66,3,Active,nan,,nan
ORD-01381,05-08-2023,Ajay Rastogi,North,Electronics   ,41647.84,3,Active,nan,,nan
ORD-01823,15-12-2024,Pooja Iyer,North,Furniture,10199.54,nan,Active,nan,,nan
ORD-01056,27-07-2024,  Sunita Menon  ,East,Office Supplies,583.21,five, Active,nan,,nan
ORD-01169,15-01-2023,Meena Krishnan,  North ,Furniture,6823.97,5,Active,nan,,nan
ORD-02340,12-07-2023,Kiran Nambiar,West,Office Supplies,1491.02,15,Active,nan,,nan
ORD-02204,25-10-2024,Sunita Menon,nan,Electronics   ,"$22,669.66",3,Active,nan,,nan
ORD-02201,22-05-2024,Nidhi Bhatt,South,Office Supplies,3496.64,2,Active,nan,,nan
ORD-01658,07-08-2023,Kiran Nambiar,West,Electronics,24568.74,4,Active,nan,,nan
ORD-01669,08-07-2023,Riya Malhotra,East,Furniture,0.0,3,Cancelled,nan,,nan
ORD-01321,21-02-2024,Manish Srivastava,  East ,Electronics,34211.27,3,Active,nan,,nan
ORD-01489,26-10-2023,Meena Krishnan,North,Furniture,"$12,702.84",6,Active,nan,,nan
ORD-01480,15-11-2023,Lakshmi Venkat,North,Furniture,441.05,4,Active,nan,,nan
ORD-01710,05-12-2024,Lakshmi Venkat,North,Electronics   ,7641.21,5,Active,nan,,nan
ORD-02281,15-10-2023,Smita Patil,East,Office Supplies,0.0,26,Cancelled,nan,,nan
ORD-01080,Not Available,Suresh Rao,  West ,Furniture   ,16106.57,2,Active,nan,,nan
ORD-01862,13-06-2024,Amit Kumar,South,Office Supplies,"$1,608.36",24,Active,nan,,nan
ORD-01620,10-09-2024,Sarita Bansal,West,Office Supplies   ,0.0,21,Cancelled,nan,,nan
ORD-02273,nan,Nikhil Desai,nan,Electronics   ,nan,3,Cancelled,nan,,nan
ORD-02000,08-01-2024,Tara Saxena,East,Furniture,ERROR,8,Active,nan,,nan
ORD-01764,31-07-2024,Kiran Nambiar,West,Office Supplies,1891.56,30,nan,nan,,nan
ORD-02394,04-01-2024,Rajesh Choudhury,  South ,Furniture,0.0,7,Returned,nan,,nan
ORD-01189,22-08-2024,Padma Subramaniam,  West ,Furniture,17904.91,5,Active,nan,,nan
ORD-01402,06-09-2023,Lakshmi Venkat,nan,Furniture,6760.78,4,Active,nan,,nan
ORD-01051,11-10-2024,Kiran Nambiar,West,Electronics,956.72,2,Active,nan,,nan
ORD-01058,16-11-2024,Suresh Rao,West,Office Supplies,422.93,28.5,Active,nan,,nan
ORD-01634,20-07-2024,Aakash Bhat,South,Office Supplies   ,2514.63,22,Active,nan,,nan
ORD-01411,05-12-2024,Ajay Rastogi,North,Furniture   ,7223.07,3, Active,nan,,nan
ORD-01217,19-03-2023,Sanjay Joshi,  West ,Office Supplies,NA,25,Active,nan,,nan
ORD-01761,10-05-2023,Pooja Iyer,North,Electronics,2062.85,3,Active,nan,,nan
ORD-01129,22-01-2023,Nikhil Desai,  South ,Electronics   ,NA,4,Active,nan,,nan
ORD-01974,20-08-2023,Ananya Sharma,  North ,Office Supplies,2872.02,16,Active,nan,,nan
ORD-02002,11-06-2024,Rahul Verma,South,Office Supplies,1584.63,19.5,Active,nan,,nan
ORD-02241,02-03-2024,Deepa Pillai,  East ,Electronics   ,22226.59,4,Active,nan,,nan
ORD-01535,10-04-2023,Rohan Mehta,South,Office Supplies,1056.75,3, Active,nan,,nan
ORD-01095,23-07-2023,  Kavya Nair  ,  North ,Office Supplies   ,0.0,23,Returned,nan,,nan
ORD-01997,26-06-2024,  Sneha Gupta  ,  East ,Office Supplies,$0.00,15, Returned,nan,,nan
ORD-01279,13-06-2024,Smita Patil,East,Office Supplies   ,$0.00,6, Returned,nan,,nan
ORD-01322,20-10-2023,Vikram Singh,West,Electronics,nan,2, Active,nan,,nan
ORD-02030,22-04-2023,Deepa Pillai,  East ,Office Supplies   ,$560.44,5,Active,nan,,nan
ORD-01466,19-12-2024,  Rajesh Choudhury  ,South,Office Supplies,1904.91,5,Active,nan,,nan
ORD-01627,2023/12/13,Sneha Gupta,  East ,Electronics   ,"$41,756.89",5, Active,nan,,nan
ORD-01529,14-06-2023,  Kavya Nair  ,North,Electronics,15737.42,5,Active,nan,,nan
ORD-01931,21-03-2024,Dev Mathur,  East ,Electronics   ,21789.32,2, Active,nan,,nan
ORD-01868,17-07-2024,  Divya Kaur  ,  South ,Furniture,nan,3.5, Active,nan,,nan
ORD-01812,07-12-2024,Nikhil Desai,  South ,Office Supplies,1969.31,30,Active,nan,,nan
ORD-01023,2024/06/27,Ananya Sharma,  North ,Furniture   ,644.74,6,Active,nan,,nan
ORD-01329,08-04-2023,Sanjay Joshi,West,Furniture,NA,4,Active,nan,,nan
ORD-02031,17-06-2024,Rohan Mehta,  South ,Office Supplies,"$1,917.95",unknown,Active,nan,,nan
ORD-01356,19-08-2023,Vivek Chopra,  West ,Electronics,36415.31,1,Active,nan,,nan
ORD-01066,18-11-2023,Rahul Verma,West,Furniture   ,9276.07,7,Active,nan,,nan
ORD-02083,24-01-2024,Kiran Nambiar,  West ,Electronics,18814.95,3,Active,nan,,nan
ORD-01320,28-04-2024,Sneha Gupta,East,Electronics,1029.02,5.5,Active,nan,,nan
ORD-01228,04-12-2023,Sneha Gupta,  East ,Furniture   ,5329.4,3,Active,nan,,nan
ORD-02142,27-02-2024,Gaurav Mishra,  South ,Electronics,37238.52,3,Active,nan,,nan
ORD-02405,2024/11/28,Amit Kumar,South,Office Supplies   ,"$2,045.28",22,Active,nan,,nan
ORD-02391,16-07-2024,Aakash Bhat,South,Electronics   ,19639.8,4,Active,nan,,nan
ORD-01691,2024-02-31,  Varun Naik  ,North,Furniture,3231.22,2,Active,nan,,nan
ORD-01843,17-06-2024,Sarita Bansal,West,Office Supplies   ,834.63,8,Active,nan,,nan
ORD-02179,02-02-2024,Rajesh Choudhury,South,Office Supplies,581.76,10, Active,nan,,nan
ORD-01614,10-11-2024,Divya Kaur,North,Office Supplies,3127.61,20,Active,nan,,nan
ORD-01287,2024/07/12,Tara Saxena,  East ,Furniture,8848.12,7,nan,nan,,nan
ORD-01963,11-09-2024,nan,North,Office Supplies,"$2,002.94",6,Active,nan,,nan
ORD-01374,2023/10/21,Rohan Mehta,South,Office Supplies   ,"$2,375.41",26, Active,nan,,nan
ORD-01307,22-02-2023,nan,  South ,Office Supplies   ,0.0,20,nan,nan,,nan
ORD-01853,30-12-2024,Harsh Shah,West,Furniture,8998.59,3,Active,nan,,nan
ORD-01026,01-05-2024,Padma Subramaniam,West,Office Supplies,3059.89,14, Active,nan,,nan
ORD-01158,14-09-2023,Bhavna Dubey,South,Electronics   ,44972.31,4, Active,nan,,nan
ORD-01502,14-10-2023,  Yash Agarwal  ,North,Electronics,27943.51,5,Active,nan,,nan
ORD-01162,27-12-2023,Riya Malhotra,East,Office Supplies,0.0,25,Cancelled,nan,,nan
ORD-01290,20-12-2023,Rajesh Choudhury,  South ,Furniture   ,9415.15,2,Active,nan,,nan
ORD-01749,09-12-2023,Meena Krishnan,North,Office Supplies,1973.35,26,Active,nan,,nan
ORD-02132,17-11-2023,Gaurav Mishra,South,Office Supplies,0.0,24,Returned,nan,,nan
ORD-01062,2023/09/25,Sanjay Joshi,West,Furniture   ,977.15,7,Active,nan,,nan
ORD-01324,22-05-2024,Sanjay Joshi,West,Furniture,15818.35,1,Active,nan,,nan
ORD-01977,24-10-2023,Neha Tiwari,North,Electronics   ,43564.07,2, Active,nan,,nan
ORD-01152,20-06-2023,Vivek Chopra,  West ,Electronics,15137.36,1, Active,nan,,nan
ORD-02205,15-12-2024,Kiran Nambiar,  East ,Office Supplies   ,713.09,12,Active,nan,,nan
ORD-01111,31-10-2023,Riya Malhotra,East,Furniture,$550.43,3,Active,nan,,nan
ORD-02396,04-07-2024,Amit Kumar,  South ,Electronics,12172.29,4,Active,nan,,nan
ORD-01870,01-04-2024,Tara Saxena,  East ,Electronics,40515.55,2,Active,nan,,nan
ORD-01054,14-01-2024,Nidhi Bhatt,South,Furniture,2555.79,5.5,Active,nan,,nan
ORD-02218,07-06-2023,Harsh Shah,West,Electronics   ,6235.87,2,Active,nan,,nan
ORD-02229,28-03-2023,  Priya Patel  ,East,Furniture,13134.25,unknown,Active,nan,,nan
ORD-02356,12-08-2024,Priya Patel,East,Furniture,11739.49,8, Active,nan,,nan
ORD-01283,21-09-2024,Dev Mathur,East,Office Supplies,631.79,19,Active,nan,,nan
ORD-02190,01-11-2023,Lakshmi Venkat,North,Furniture   ,13705.17,8,Active,nan,,nan
ORD-02161,26-07-2024,Priya Patel,East,Furniture   ,3306.64,8,Active,nan,,nan
ORD-01432,07-06-2024,nan,  West ,Furniture,14019.5,6,Active,nan,,nan
ORD-01497,13-01-2023,Vikram Singh,West,Electronics,ERROR,4, Active,nan,,nan
ORD-01863,26-04-2023,  Sanjay Joshi  ,West,Office Supplies,1935.1,13, Active,nan,,nan
ORD-01296,31-10-2024,Manish Srivastava,East,Electronics,38245.02,4,Active,nan,,nan
ORD-01943,10-08-2024,Gaurav Mishra,South,Furniture,0.0,1,Cancelled,nan,,nan
ORD-02279,2024/01/21,Tarun Mukerjee,East,Electronics   ,37890.24,five,Active,nan,,nan
ORD-02200,06-02-2024,Vikram Singh,nan,Electronics   ,ERROR,4,nan,nan,,nan
ORD-01740,14-06-2024,Bhavna Dubey,South,Electronics   ,1322.44,2,Active,nan,,nan
ORD-01716,2024-02-31,Ananya Sharma,  North ,Electronics,21647.75,5,Active,nan,,nan
ORD-01123,28-08-2023,Meena Krishnan,North,Office Supplies,2084.77,nan,Active,nan,,nan
ORD-02162,24-04-2024,Pooja Iyer,North,Office Supplies,1879.96,5,Active,nan,,nan
ORD-02282,15-08-2023,Riya Malhotra,East,Furniture,0.0,8,Cancelled,nan,,nan
ORD-02480,05-10-2023,Tarun Mukerjee,  East ,Electronics,8347.04,4,nan,nan,,nan
ORD-01743,10-03-2024,Aakash Bhat,nan,Furniture,6761.88,7,Active,nan,,nan
ORD-01036,17-07-2024,Sneha Gupta,North,Electronics,41745.42,2,Active,nan,,nan
ORD-01417,26-08-2023,Rajesh Choudhury,South,Electronics,29109.17,4,Active,nan,,nan
ORD-01006,05-04-2023,Divya Kaur,  North ,Furniture,NA,1.5,Cancelled,nan,,nan
ORD-02400,16-05-2024,Vivek Chopra,West,Office Supplies,295.76,29,Active,nan,,nan
ORD-01482,2024-02-31,  Dev Mathur  ,  East ,Electronics,7455.03,4,Active,nan,,nan
ORD-02389,17-06-2024,Lakshmi Venkat,North,Office Supplies   ,70.85,28, Active,nan,,nan
ORD-02274,17-12-2023,Meena Krishnan,  North ,Office Supplies   ,1611.88,8, Active,nan,,nan
ORD-02080,01-06-2024,Ajay Rastogi,  North ,Office Supplies,$798.64,7, Active,nan,,nan
ORD-01864,2023/11/28,Yash Agarwal,West,Office Supplies,"$3,143.33",29,Active,nan,,nan
ORD-02210,2024/03/01,Geeta Pandey,West,Electronics,25411.91,1,Active,nan,,nan
ORD-02166,04-06-2023,Padma Subramaniam,West,Office Supplies   ,2246.45,15,Active,nan,,nan
ORD-01472,03-10-2023,Rahul Verma,West,Electronics,15607.49,4,Active,nan,,nan
ORD-02099,16-03-2024,Rahul Verma,West,Furniture,15395.87,8,Active,nan,,nan
ORD-02337,16-08-2024,Ananya Sharma,North,Office Supplies,3463.0,nan,Active,nan,,nan
ORD-02009,18-12-2023,Riya Malhotra,  East ,Office Supplies,590.92,26,nan,nan,,nan
ORD-02094,24-05-2024,Riya Malhotra,East,Electronics,2113.78,1, Active,nan,,nan
ORD-02104,21-05-2024,Nidhi Bhatt,South,Office Supplies,2383.88,25,Active,nan,,nan
ORD-02019,20-04-2024,Ananya Sharma,North,Electronics   ,17811.66,3,Active,nan,,nan
ORD-01858,18-10-2024,Priya Patel,East,Furniture,8387.14,1,nan,nan,,nan
ORD-01785,2024/09/02,Amit Kumar,South,Electronics,11793.52,4,Active,nan,,nan
ORD-01504,28-01-2024,Pooja Iyer,nan,Office Supplies,3102.05,17,Active,nan,,nan
ORD-01284,25-06-2023,Sarita Bansal,West,Office Supplies,1214.79,30, Active,nan,,nan
ORD-01683,11-01-2023,Suresh Rao,West,Office Supplies,2410.36,25,Active,nan,,nan
ORD-01848,08-07-2023,  Lakshmi Venkat  ,North,Electronics,32936.92,3,Active,nan,,nan
ORD-01986,17-09-2024,Deepa Pillai,  East ,Electronics,36946.77,1,Active,nan,,nan
ORD-01869,29-05-2023,Sanjay Joshi,West,Electronics   ,ERROR,3,Cancelled,nan,,nan
ORD-02013,16-08-2023,Nidhi Bhatt,  South ,Office Supplies   ,3148.97,14,Active,nan,,nan
ORD-01654,29-11-2024,Lakshmi Venkat,  North ,Electronics   ,0.0,5,Cancelled,nan,,nan
ORD-01723,16-01-2023,Kavya Nair,North,Office Supplies   ,ERROR,27,Active,nan,,nan
ORD-01789,22-01-2024,Smita Patil,East,Furniture   ,0.0,8,Cancelled,nan,,nan
ORD-02428,28-10-2023,Tarun Mukerjee,East,Electronics,0.0,5,Cancelled,nan,,nan
ORD-02366,24-03-2024,Pooja Iyer,North,Furniture,15195.66,nan, Active,nan,,nan
ORD-01662,25-09-2024,Kavya Nair,North,Office Supplies,207.03,28,Active,nan,,nan
